Date,Open,High,Low,Close,Volume
2021-03-01 00:00:00,33000.0,33126.46,32744.8,33000.0,498.47474238917005
2021-03-01 00:15:00,33000.0,33146.26,32833.86,33037.40056994948,946.980109031884
2021-03-01 00:30:00,33037.40056994948,33164.0,32853.12,33074.79706595193,483.9777626544129
2021-03-01 00:45:00,33074.79706595193,33181.64,33051.73,33112.18541452916,521.1116224331186
2021-03-01 01:00:00,33112.18541452916,33310.32,32959.69,33149.56154314058,1733.3279643213332
2021-03-01 01:15:00,33149.56154314058,33409.27,32988.82,33186.92138065192,548.6648402699236
2021-03-01 01:30:00,33186.92138065192,33265.51,33114.65,33224.26085780368,1678.0853775600767
2021-03-01 01:45:00,33224.26085780368,33480.1,32988.73,33261.57590767949,1008.0104900842666
2021-03-01 02:00:00,33261.57590767949,33540.87,32986.59,33298.86246617409,271.4687245528305
2021-03-01 02:15:00,33298.86246617409,33455.58,33281.09,33336.116472461035,929.3272461916474
2021-03-01 02:30:00,33336.116472461035,33428.43,33179.37,33373.33386946005,547.5696479298975
2021-03-01 02:45:00,33373.33386946005,33739.42,33050.93,33410.51060430391,1934.4613644033361
2021-03-01 03:00:00,33410.51060430391,33634.62,33389.0,33447.642628804846,1531.4456696190243
2021-03-01 03:15:00,33447.642628804846,33805.23,33324.63,33484.7258999204,1474.3139086629658
2021-03-01 03:30:00,33484.7258999204,33680.64,33458.95,33521.75638021874,392.3806318353552
2021-03-01 03:45:00,33521.75638021874,33814.2,33340.23,33558.73003834328,983.2195030588391
2021-03-01 04:00:00,33558.73003834328,33737.71,33557.55,33595.642849476586,1778.4455247654757
2021-03-01 04:15:00,33595.642849476586,33790.54,33445.23,33632.4907958036,1503.8503301011588
2021-03-01 04:30:00,33632.4907958036,34005.58,33490.41,33669.26986697399,1527.142279333851
2021-03-01 04:45:00,33669.26986697399,33973.48,33653.02,33705.97606056368,1118.555877614881
2021-03-01 05:00:00,33705.97606056368,33791.85,33420.34,33742.605382535425,355.4919798747578
2021-03-01 05:15:00,33742.605382535425,33819.21,33434.95,33779.15384769851,918.5309168734856
2021-03-01 05:30:00,33779.15384769851,33849.92,33574.29,33815.617480167304,1961.4810816780778
2021-03-01 05:45:00,33815.617480167304,33981.78,33482.37,33851.992313818846,200.47585252298853
2021-03-01 06:00:00,33851.992313818846,33978.39,33551.1,33888.274392749285,690.4627228415303
2021-03-01 06:15:00,33888.274392749285,33999.58,33588.01,33924.45977172909,1099.8410001940188
2021-03-01 06:30:00,33924.45977172909,34006.23,33641.06,33960.5445166571,1569.95085229622
2021-03-01 06:45:00,33960.5445166571,34078.45,33852.53,33996.52470501328,467.65964473415994
2021-03-01 07:00:00,33996.52470501328,34146.29,33696.57,34032.3964263101,1129.9295098040452
2021-03-01 07:15:00,34032.3964263101,34387.83,33913.3,34068.155782542555,267.23803178200166
2021-03-01 07:30:00,34068.155782542555,34202.81,33948.1,34103.79888863679,1731.2775185898474
2021-03-01 07:45:00,34103.79888863679,34274.87,33912.91,34139.32187289716,939.7717000475106
2021-03-01 08:00:00,34139.32187289716,34277.7,34068.44,34174.72087745184,1658.4065211592024
2021-03-01 08:15:00,34174.72087745184,34349.13,33844.66,34209.99205869672,228.20495623631626
2021-03-01 08:30:00,34209.99205869672,34365.81,34070.88,34245.13158773781,1437.209014742813
