Date,Open,High,Low,Close,Volume
2021-03-01 00:00:00,35000.0,35004.52,34862.89,35000.0,360.8297890394974
2021-03-01 00:15:00,35000.0,35321.81,34924.01,35037.546059037326,444.1944012262187
2021-03-01 00:30:00,35037.546059037326,35245.11,34712.08,35075.08779722174,1681.3857104063002
2021-03-01 00:45:00,35075.08779722174,35133.24,34797.06,35112.620894197586,1658.3983435227362
2021-03-01 01:00:00,35112.620894197586,35367.45,34897.52,35150.14103060364,525.0090745023272
2021-03-01 01:15:00,35150.14103060364,35376.69,35028.35,35187.643888570215,1289.7884614264565
2021-03-01 01:30:00,35187.643888570215,35391.77,35021.29,35225.12515221603,873.1840816231228
2021-03-01 01:45:00,35225.12515221603,35491.29,34902.82,35262.58050814492,1272.077943117484
2021-03-01 02:00:00,35262.58050814492,35434.34,34999.59,35300.00564594222,1712.6652798945556
2021-03-01 02:15:00,35300.00564594222,35682.41,35283.17,35337.39625867079,477.96645293266226
2021-03-01 02:30:00,35337.39625867079,35575.98,35191.87,35374.74804336672,652.925838230286
2021-03-01 02:45:00,35374.74804336672,35741.19,35276.96,35412.05670153446,284.08074753638624
2021-03-01 03:00:00,35412.05670153446,35583.95,35166.36,35449.3179396415,1450.1547649394427
2021-03-01 03:15:00,35449.3179396415,35558.94,35389.65,35486.52746961255,1949.6277139962788
2021-03-01 03:30:00,35486.52746961255,35795.95,35341.04,35523.68100932291,928.9150819419298
2021-03-01 03:45:00,35523.68100932291,35872.78,35220.92,35560.774283091356,280.45424921713624
2021-03-01 04:00:00,35560.774283091356,35926.18,35305.41,35597.803022172135,1157.5097883518497
2021-03-01 04:15:00,35597.803022172135,35814.43,35410.29,35634.76296524624,696.4870260334515
2021-03-01 04:30:00,35634.76296524624,35727.47,35335.2,35671.64985891181,541.3456929737749
2021-03-01 04:45:00,35671.64985891181,35935.71,35381.55,35708.459458173595,228.48821496268403
2021-03-01 05:00:00,35708.459458173595,35813.51,35540.71,35745.18752693151,1497.2850455806415
2021-03-01 05:15:00,35745.18752693151,36036.67,35595.24,35781.82983846812,1769.0237876409092
2021-03-01 05:30:00,35781.82983846812,36036.67,35504.5,35818.38217593502,490.06737685942585
2021-03-01 05:45:00,35818.38217593502,36014.16,35764.01,35854.84033283817,811.3033490946214
2021-03-01 06:00:00,35854.84033283817,35904.75,35727.92,35891.20011352197,1736.5364461243107
2021-03-01 06:15:00,35891.20011352197,36038.6,35649.45,35927.45733365206,895.3784513861895
2021-03-01 06:30:00,35927.45733365206,36027.94,35731.4,35963.607820696925,668.6224604484728
2021-03-01 06:45:00,35963.607820696925,36192.57,35888.89,35999.64741440803,476.5910874715862
2021-03-01 07:00:00,35999.64741440803,36217.62,35844.32,36035.57196729859,1871.9577663668983
2021-03-01 07:15:00,36035.57196729859,36298.69,35780.1,36071.37734512089,239.74479191609527
2021-03-01 07:30:00,36071.37734512089,36429.11,35960.89,36107.05942734205,1997.9372135841106
2021-03-01 07:45:00,36107.05942734205,36236.06,36076.23,36142.6141076182,1782.7394234569106
2021-03-01 08:00:00,36142.6141076182,36457.26,35996.1,36178.0372942671,921.2609883520731
2021-03-01 08:15:00,36178.0372942671,36521.79,35911.19,36213.32491073894,1491.962996089394
2021-03-01 08:30:00,36213.32491073894,36270.95,36023.19,36248.47289608555,1991.8731738285858
2021-03-01 08:45:00,36248.47289608555,36334.6,36145.31,36283.47720542768,1474.3018509955318
2021-03-01 09:00:00,36283.47720542768,36636.37,36089.22,36318.33381042052,674.0513215891202
2021-03-01 09:15:00,36318.33381042052,36499.96,36129.19,36353.0386997173,1028.30182897954
2021-03-01 09:30:00,36353.0386997173,36627.24,36183.6,36387.58787943088,1114.5451823138847
2021-03-01 09:45:00,36387.58787943088,36604.83,36119.36,36421.977373593414,1960.0481776711126
2021-03-01 10:00:00,36421.977373593414,36704.2,36260.1,36456.203224613884,1227.666889035272
2021-03-01 10:15:00,36456.203224613884,36685.15,36398.03,36490.26149373355,1922.5300633821043
2021-03-01 10:30:00,36490.26149373355,36641.04,36442.85,36524.148261479255,1643.381526245223
2021-03-01 10:45:00,36524.148261479255,36681.76,36181.27,36557.85962811442,1368.0786027842776
2021-03-01 11:00:00,36557.85962811442,36869.6,36263.8,36591.3917140879,926.7561651701583
2021-03-01 11:15:00,36591.3917140879,36793.64,36425.18,36624.74066048041,1292.0258362293605
2021-03-01 11:30:00,36624.74066048041,36870.93,36560.67,36657.90262944863,1255.7263511968715
2021-03-01 11:45:00,36657.90262944863,36932.91,36571.31,36690.87380466685,1689.0894493873811
2021-03-01 12:00:00,36690.87380466685,36944.69,36497.78,36723.65039176618,1948.1283596910625
2021-03-01 12:15:00,36723.65039176618,37005.5,36387.59,36756.22861877121,908.6442347550798
2021-03-01 12:30:00,36756.22861877121,36970.02,36697.77,36788.604736534064,1667.1537440923705
2021-03-01 12:45:00,36788.604736534064,37027.48,36459.86,36820.77501916591,395.04455485087743
2021-03-01 13:00:00,36820.77501916591,36939.27,36679.13,36852.73576446568,942.1444335467781
2021-03-01 13:15:00,36852.73576446568,36917.54,36612.62,36884.48329434617,1336.0731953663092
2021-03-01 13:30:00,36884.48329434617,37025.24,36737.06,36916.01395525732,419.9712970378504
2021-03-01 13:45:00,36916.01395525732,37153.54,36860.57,36947.324118606615,536.1895829520868
2021-03-01 14:00:00,36947.324118606615,37053.08,36744.28,36978.41018117675,1790.0793550170772
2021-03-01 14:15:00,36978.41018117675,37047.53,36911.54,37009.26856554021,1872.1857374348576
2021-03-01 14:30:00,37009.26856554021,37369.13,36980.09,37039.89572047104,935.3197539830185
2021-03-01 14:45:00,37039.89572047104,37276.77,36823.02,37070.28812135347,497.01128164577204
2021-03-01 15:00:00,37070.28812135347,37440.41,36757.4,37100.44227058756,302.6511118247711
2021-03-01 15:15:00,37100.44227058756,37299.61,36800.28,37130.354697991716,889.9146377067965
2021-03-01 15:30:00,37130.354697991716,37504.7,36765.93,37160.021961202,300.7734830723752
2021-03-01 15:45:00,37160.021961202,37396.05,37157.5,37189.440646068346,1512.3480105804072
2021-03-01 16:00:00,37189.440646068346,37403.91,37015.22,37218.6073670474,869.3501190726039
2021-03-01 16:15:00,37218.6073670474,37349.84,37214.97,37247.518767592184,896.4180706921288
2021-03-01 16:30:00,37247.518767592184,37560.29,37107.29,37276.17152053835,1818.3675334474676
2021-03-01 16:45:00,37276.17152053835,37476.32,37189.55,37304.56232848706,512.0179555846612
2021-03-01 17:00:00,37304.56232848706,37506.02,37122.44,37332.6879241845,1076.824116185785
2021-03-01 17:15:00,37332.6879241845,37578.1,37270.51,37360.54507089783,1368.7107120497787
2021-03-01 17:30:00,37360.54507089783,37710.1,37026.04,37388.1305627877,286.4661960260873
2021-03-01 17:45:00,37388.1305627877,37722.62,37222.07,37415.44122527718,1812.2276797995034
2021-03-01 18:00:00,37415.44122527718,37482.92,37171.7,37442.47391541709,1969.7662511991543
2021-03-01 18:15:00,37442.47391541709,37479.55,37234.51,37469.225522247696,522.843891229289
2021-03-01 18:30:00,37469.225522247696,37860.86,37359.5,37495.69296715672,444.36193363177205
2021-03-01 18:45:00,37495.69296715672,37643.29,37251.19,37521.873204233634,546.5695042096899
2021-03-01 19:00:00,37521.873204233634,37594.7,37310.92,37547.76322062021,641.2881951429523
2021-03-01 19:15:00,37547.76322062021,37810.54,37364.42,37573.36003685718,1718.0815541206134
2021-03-01 19:30:00,37573.36003685718,37934.03,37440.38,37598.6607072272,1849.948082902144
2021-03-01 19:45:00,37598.6607072272,37871.72,37483.64,37623.66232009379,1146.7190422165663
2021-03-01 20:00:00,37623.66232009379,38011.4,37377.95,37648.36199823642,288.0986467155203
2021-03-01 20:15:00,37648.36199823642,37705.65,37487.35,37672.75689918162,508.7409634493048
2021-03-01 20:30:00,37672.75689918162,38033.09,37608.58,37696.844215530145,500.38056174842
2021-03-01 20:45:00,37696.844215530145,38001.91,37340.78,37720.62117527997,1851.5874442969553
2021-03-01 21:00:00,37720.62117527997,37868.81,37719.35,37744.08504214538,675.1245499827696
2021-03-01 21:15:00,37744.08504214538,37963.19,37589.38,37767.233115871786,1403.6628707147338
2021-03-01 21:30:00,37767.233115871786,38049.0,37759.98,37790.06273254655,1751.3746420620178
2021-03-01 21:45:00,37790.06273254655,38167.62,37460.55,37812.57126490549,1940.0823024134027
2021-03-01 22:00:00,37812.57126490549,37849.11,37553.38,37834.756122635285,953.2711061383435
